38,2024-07-01T15:56:13.000Z,2024-07-01T16:14:17.000Z,"87, Clinton Place, Woodcliff Lake, Bergen County, New Jersey, 07677, United States","168, Roosevelt Avenue, Dumont, Bergen County, New Jersey, 07628, United States",42.07,58
39,2024-07-01T16:24:14.000Z,2024-07-01T16:53:18.000Z,"168, Roosevelt Avenue, Dumont, Bergen County, New Jersey, 07628, United States","85, Rosewood Court, North Haledon, Passaic County, New Jersey, 07508, United States",42.65,59
40,2024-07-01T17:03:14.000Z,2024-07-01T17:16:35.000Z,"85, Rosewood Court, North Haledon, Passaic County, New Jersey, 07508, United States","Northern Parkway, Ridgewood, Bergen County, New Jersey, 07450, United States",42.4,59
41,2024-07-01T17:26:31.000Z,2024-07-01T17:50:05.000Z,"Northern Parkway, Ridgewood, Bergen County, New Jersey, 07450, United States","Main Avenue, Clifton, Passaic County, New Jersey, 07011, United States",44.01,59
42,2024-07-01T18:00:01.000Z,2024-07-01T18:18:06.000Z,"Main Avenue, Clifton, Passaic County, New Jersey, 07011, United States","240, South Mountain Avenue, Montclair, Essex County, New Jersey, 07042, United States",42.52,59
43,2024-07-01T18:28:02.000Z,2024-07-01T18:41:46.000Z,"240, South Mountain Avenue, Montclair, Essex County, New Jersey, 07042, United States","141, Sycamore Avenue, Livingston, Essex County, New Jersey, 07039, United States",42.76,59
44,2024-07-01T18:51:42.000Z,2024-07-01T19:19:27.000Z,"141, Sycamore Avenue, Livingston, Essex County, New Jersey, 07039, United States","Valley Bank, 171, River Road, Nutley, Essex County, New Jersey, 07110, United States",43.86,59
45,2024-07-01T19:29:23.000Z,2024-07-01T19:48:28.000Z,"Valley Bank, 171, River Road, Nutley, Essex County, New Jersey, 07110, United States","Michael Street, Zuckerberg's Industrial Park, Saddle Brook, Bergen County, New Jersey, 07663, United States",43.05,59
46,2024-07-01T19:58:24.000Z,2024-07-01T20:24:34.000Z,"Michael Street, Zuckerberg's Industrial Park, Saddle Brook, Bergen County, New Jersey, 07663, United States","5447, Tonnelle Avenue, New Durham, North Bergen, Hudson County, New Jersey, 07047, United States",43.05,59
47,2024-07-01T20:34:30.000Z,2024-07-01T20:56:50.000Z,"5447, Tonnelle Avenue, New Durham, North Bergen, Hudson County, New Jersey, 07047, United States","Freedom Way, Downtown Jersey City, Jersey City, Hudson County, New Jersey, 07303, United States",44.84,59
48,2024-07-01T21:06:46.000Z,2024-07-01T21:35:01.000Z,"Freedom Way, Downtown Jersey City, Jersey City, Hudson County, New Jersey, 07303, United States","50, Rugby Avenue, Grymes Hill, Staten Island, Richmond County, City of New York, New York, 10301, United States",44.2,59
49,2024-07-01T21:44:57.000Z,2024-07-01T22:11:32.000Z,"50, Rugby Avenue, Grymes Hill, Staten Island, Richmond County, City of New York, New York, 10301, United States","Metroplex Road, Elizabeth, Union County, New Jersey, 07201, United States",43.49,59
50,2024-07-01T22:21:28.000Z,2024-07-01T22:37:42.000Z,"Metroplex Road, Elizabeth, Union County, New Jersey, 07201, United States","610, Union Street, Linden, Union County, New Jersey, 07036, United States",43.35,59
51,2024-07-01T22:47:39.000Z,2024-07-01T23:08:53.000Z,"610, Union Street, Linden, Union County, New Jersey, 07036, United States","33, Leo Place, Newark, Essex County, New Jersey, 07108, United States",44.56,59
52,2024-07-01T23:18:49.000Z,2024-07-01T23:29:29.000Z,"33, Leo Place, Newark, Essex County, New Jersey, 07108, United States","Kellogg Street, Newark, Essex County, New Jersey, 07105, United States",43.34,59
53,2024-07-01T23:39:25.000Z,2024-07-02T00:05:40.000Z,"Kellogg Street, Newark, Essex County, New Jersey, 07105, United States","23, Wenlock Street, Graniteville, Staten Island, Richmond County, City of New York, New York, 10303, United States",41.54,59
54,2024-07-02T00:15:36.000Z,2024-07-02T00:39:16.000Z,"23, Wenlock Street, Graniteville, Staten Island, Richmond County, City of New York, New York, 10303, United States","1116, 42nd Street, Borough Park, Brooklyn, Kings County, City of New York, New York, 11219, United States",43.98,59
55,2024-07-02T00:49:12.000Z,2024-07-02T01:18:17.000Z,"1116, 42nd Street, Borough Park, Brooklyn, Kings County, City of New York, New York, 11219, United States","66, West 16th Road, Broad Channel, Queens, Queens County, City of New York, New York, 11693, United States",43.18,59
56,2024-07-02T01:28:13.000Z,2024-07-02T01:52:03.000Z,"66, West 16th Road, Broad Channel, Queens, Queens County, City of New York, New York, 11693, United States","1220, Utica Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",42.91,59
57,2024-07-02T02:01:59.000Z,2024-07-02T02:21:53.000Z,"1220, Utica Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States","North Boundary Road, Queens, Queens County, City of New York, New York, 11430, United States",44.62,59
58,2024-07-02T02:31:50.000Z,2024-07-02T02:46:14.000Z,"North Boundary Road, Queens, Queens County, City of New York, New York, 11430, United States","20, Newkirk Avenue, Village of East Rockaway, Town of Hempstead, Nassau County, New York, 11518, United States",44.85,59
59,2024-07-02T02:56:10.000Z,2024-07-02T03:05:50.000Z,"20, Newkirk Avenue, Village of East Rockaway, Town of Hempstead, Nassau County, New York, 11518, United States","325, Elm Street, Hempstead Gardens, West Hempstead, Town of Hempstead, Nassau County, New York, 11552, United States",44.34,59
60,2024-07-02T03:15:46.000Z,2024-07-02T03:30:25.000Z,"325, Elm Street, Hempstead Gardens, West Hempstead, Town of Hempstead, Nassau County, New York, 11552, United States","706, Sherwood Street, South Valley Stream, Town of Hempstead, Nassau County, New York, 11581, United States",43.84,59
61,2024-07-02T03:40:08.000Z,2024-07-02T03:56:34.000Z,"Mc Kinley Avenue, New Milford, Bergen County, New Jersey, 07646, United States","Northvale Public School, 441, Tappan Road, Northvale, Bergen County, New Jersey, 07647, United States",42.87,59
62,2024-07-02T04:06:31.000Z,2024-07-02T04:16:48.000Z,"Northvale Public School, 441, Tappan Road, Northvale, Bergen County, New Jersey, 07647, United States","Old Hook Road, Harrington Park, Bergen County, New Jersey, 07640, United States",42.91,59
63,2024-07-02T04:26:42.000Z,2024-07-02T05:14:42.000Z,"Old Hook Road, Harrington Park, Bergen County, New Jersey, 07640, United States","Clement Street, Nepperhan, City of Yonkers, Westchester County, New York, 10710, United States",43.43,59
64,2024-07-02T05:24:39.000Z,2024-07-02T05:42:43.000Z,"Clement Street, Nepperhan, City of Yonkers, Westchester County, New York, 10710, United States","210, Lincoln Avenue, Waverly, Eastchester, Westchester County, New York, 10709, United States",42.47,59
65,2024-07-02T05:52:39.000Z,2024-07-02T06:40:50.000Z,"210, Lincoln Avenue, Waverly, Eastchester, Westchester County, New York, 10709, United States","102, Hickory Lane, Closter, Bergen County, New Jersey, 07624, United States",44.29,59
66,2024-07-02T06:50:46.000Z,2024-07-02T07:07:41.000Z,"102, Hickory Lane, Closter, Bergen County, New Jersey, 07624, United States","512, Floyd Street, Englewood Cliffs, Bergen County, New Jersey, 07632, United States",43.34,59
67,2024-07-02T07:17:37.000Z,2024-07-02T07:34:51.000Z,"512, Floyd Street, Englewood Cliffs, Bergen County, New Jersey, 07632, United States","Riverside Walk, Bloomingdale, Upper West Side, Manhattan, New York County, City of New York, New York, 10205, United States",43.59,59
68,2024-07-02T07:44:48.000Z,2024-07-02T08:10:43.000Z,"Riverside Walk, Bloomingdale, Upper West Side, Manhattan, New York County, City of New York, New York, 10205, United States","9, Laurel Avenue, Tenafly, Bergen County, New Jersey, 07670, United States",43.76,59
69,2024-07-02T08:20:39.000Z,2024-07-02T08:47:49.000Z,"9, Laurel Avenue, Tenafly, Bergen County, New Jersey, 07670, United States","Riverside Walk, Bloomingdale, Upper West Side, Manhattan, New York County, City of New York, New York, 10205, United States",44.3,59
70,2024-07-02T08:57:45.000Z,2024-07-02T09:15:24.000Z,"Riverside Walk, Bloomingdale, Upper West Side, Manhattan, New York County, City of New York, New York, 10205, United States","22-38, 38th Street, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",42.77,59
71,2024-07-02T09:25:21.000Z,2024-07-02T09:40:35.000Z,"22-38, 38th Street, Steinway, Queens, Queens County, City of New York, New York, 11105, United States","O'Brien Avenue, Clason Point, Bronx County, The Bronx, City of New York, New York, 10473, United States",43.32,59
72,2024-07-02T09:50:32.000Z,2024-07-02T10:23:21.000Z,"O'Brien Avenue, Clason Point, Bronx County, The Bronx, City of New York, New York, 10473, United States","227, Dock Lane, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11024, United States",43.56,59
73,2024-07-02T10:33:18.000Z,2024-07-02T11:19:38.000Z,"227, Dock Lane, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11024, United States","Horace Mann School, 231, Waldo Avenue, Fieldston, Bronx County, The Bronx, City of New York, New York, 10471, United States",43.08,59
74,2024-07-02T11:34:24.000Z,2024-07-02T11:57:59.000Z,"Horace Mann School, 231, Waldo Avenue, Fieldston, Bronx County, The Bronx, City of New York, New York, 10471, United States","9198, Durham Avenue, Hudson Heights, North Bergen, Hudson County, New Jersey, 07047, United States",45.04,59
75,2024-07-02T12:07:55.000Z,2024-07-02T12:30:35.000Z,"9198, Durham Avenue, Hudson Heights, North Bergen, Hudson County, New Jersey, 07047, United States","Bronx County, The Bronx, City of New York, New York, 10451, United States",42.42,59
76,2024-07-02T12:40:32.000Z,2024-07-02T13:24:52.000Z,"Bronx County, The Bronx, City of New York, New York, 10451, United States","Holland Tunnel, Hudson Square, Manhattan, New York County, City of New York, New York, 10282, United States",42.12,59
77,2024-07-02T13:34:48.000Z,2024-07-02T14:06:23.000Z,"Holland Tunnel, Hudson Square, Manhattan, New York County, City of New York, New York, 10282, United States","Garden Street, The Ironbound, Newark, Essex County, New Jersey, 07105, United States",41.38,59
78,2024-07-02T14:16:20.000Z,2024-07-02T14:44:24.000Z,"Garden Street, The Ironbound, Newark, Essex County, New Jersey, 07105, United States","New Jersey Turnpike Western Spur, Carlstadt, Bergen County, New Jersey, 07074, United States",42.57,59
79,2024-07-02T14:54:20.000Z,2024-07-02T15:17:45.000Z,"New Jersey Turnpike Western Spur, Carlstadt, Bergen County, New Jersey, 07074, United States","29, Columbus Avenue, Montclair, Essex County, New Jersey, 07042, United States",43.39,59
80,2024-07-02T15:27:41.000Z,2024-07-02T15:49:11.000Z,"29, Columbus Avenue, Montclair, Essex County, New Jersey, 07042, United States","68, Avenue C, Haledon, Passaic County, New Jersey, 07508, United States",42.4,59
81,2024-07-02T15:59:07.000Z,2024-07-02T16:19:37.000Z,"68, Avenue C, Haledon, Passaic County, New Jersey, 07508, United States","98, Albany Avenue, Nutley, Essex County, New Jersey, 07110, United States",42.96,59
82,2024-07-02T16:29:33.000Z,2024-07-02T16:46:17.000Z,"98, Albany Avenue, Nutley, Essex County, New Jersey, 07110, United States","Christopher Columbus Highway, Paterson, Passaic County, New Jersey, 07501, United States",44.03,59
83,2024-07-02T16:56:14.000Z,2024-07-02T17:08:23.000Z,"Christopher Columbus Highway, Paterson, Passaic County, New Jersey, 07501, United States","Yellow / Service Road [Link], North Haledon, Passaic County, New Jersey, 07508, United States",43.1,59
84,2024-07-02T17:18:19.000Z,2024-07-02T17:30:29.000Z,"Yellow / Service Road [Link], North Haledon, Passaic County, New Jersey, 07508, United States","302, Elberon Avenue, Paterson, Passaic County, New Jersey, 07502, United States",43.43,59
85,2024-07-02T17:40:25.000Z,2024-07-02T17:58:55.000Z,"302, Elberon Avenue, Paterson, Passaic County, New Jersey, 07502, United States","South Main Street Apartments, 44, South Main Street, Lodi, Bergen County, New Jersey, 07644, United States",41.94,59
86,2024-07-02T18:08:51.000Z,2024-07-02T18:28:55.000Z,"South Main Street Apartments, 44, South Main Street, Lodi, Bergen County, New Jersey, 07644, United States","30, Windsor Street, Kearny, Hudson County, New Jersey, 07032, United States",43.42,59
87,2024-07-02T18:38:52.000Z,2024-07-02T19:04:56.000Z,"30, Windsor Street, Kearny, Hudson County, New Jersey, 07032, United States","30, Club Road, Upper Montclair, Montclair, Essex County, New Jersey, 07043, United States",43.23,59
88,2024-07-02T19:14:48.000Z,2024-07-02T19:30:22.000Z,"30, Club Road, Upper Montclair, Montclair, Essex County, New Jersey, 07043, United States","Disposal Road, North Arlington, Bergen County, New Jersey, 07031, United States",43.16,59
89,2024-07-02T19:40:18.000Z,2024-07-02T20:03:13.000Z,"Disposal Road, North Arlington, Bergen County, New Jersey, 07031, United States","New Jersey Turnpike Western Spur, Newark, Essex County, New Jersey, 07032, United States",42.73,59
90,2024-07-02T20:13:09.000Z,2024-07-02T20:32:34.000Z,"New Jersey Turnpike Western Spur, Newark, Essex County, New Jersey, 07032, United States","33, Freeman Avenue, East Orange, Essex County, New Jersey, 07018, United States",42.41,59
91,2024-07-02T20:42:30.000Z,2024-07-02T21:02:35.000Z,"50, Freeman Avenue, East Orange, Essex County, New Jersey, 07018, United States","179, 3rd Avenue, Roselle, Union County, New Jersey, 07203, United States",44.68,59
92,2024-07-02T21:12:31.000Z,2024-07-02T21:33:46.000Z,"179, 3rd Avenue, Roselle, Union County, New Jersey, 07203, United States","Oak Island Yard, Delancey Street, Newark, Essex County, New Jersey, 07105, United States",42.63,59
93,2024-07-02T21:43:42.000Z,2024-07-02T22:17:27.000Z,"Oak Island Yard, Delancey Street, Newark, Essex County, New Jersey, 07105, United States","32, Pleasant Avenue, Montclair, Essex County, New Jersey, 07042, United States",44.56,59
94,2024-07-02T22:27:23.000Z,2024-07-02T22:49:08.000Z,"32, Pleasant Avenue, Montclair, Essex County, New Jersey, 07042, United States","2785, Larchmont Road, Union, Union County, New Jersey, 07083, United States",42.99,59
95,2024-07-02T22:59:04.000Z,2024-07-02T23:09:38.000Z,"2785, Larchmont Road, Union, Union County, New Jersey, 07083, United States","17, Saint James Place, Newark, Essex County, New Jersey, 07112, United States",42.55,59
96,2024-07-02T23:19:34.000Z,2024-07-02T23:37:24.000Z,"17, Saint James Place, Newark, Essex County, New Jersey, 07112, United States","Lineage, 100, Industrial Drive, Jersey City, Hudson County, New Jersey, 07305, United States",44.84,59
97,2024-07-02T23:47:20.000Z,2024-07-03T00:17:20.000Z,"Lineage, 100, Industrial Drive, Jersey City, Hudson County, New Jersey, 07305, United States","1311, Pacific Street, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",42.9,59
98,2024-07-03T00:27:16.000Z,2024-07-03T00:48:51.000Z,"1311, Pacific Street, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States","141-11, Union Turnpike, Queens, Queens County, City of New York, New York, 11367, United States",43.49,59
99,2024-07-03T00:58:47.000Z,2024-07-03T01:21:12.000Z,"141-11, Union Turnpike, Queens, Queens County, City of New York, New York, 11367, United States","5, Raisig Avenue, Village of Valley Stream, Town of Hempstead, Nassau County, New York, 11580, United States",43.53,59
100,2024-07-03T01:31:08.000Z,2024-07-03T01:42:03.000Z,"5, Raisig Avenue, Village of Valley Stream, Town of Hempstead, Nassau County, New York, 11580, United States","North Boundary Road, Queens, Queens County, City of New York, New York, 11430, United States",42.9,59
101,2024-07-03T01:51:59.000Z,2024-07-03T02:10:53.000Z,"North Boundary Road, Queens, Queens County, City of New York, New York, 11430, United States","808, Shad Creek Road, Broad Channel, Queens, Queens County, City of New York, New York, 11693, United States",40.05,59
102,2024-07-03T02:20:49.000Z,2024-07-03T02:35:54.000Z,"808, Shad Creek Road, Broad Channel, Queens, Queens County, City of New York, New York, 11693, United States","Enterprise Avenue, Brooklyn, Kings County, City of New York, New York, 11694, United States",42.54,59
103,2024-07-03T02:45:50.000Z,2024-07-03T03:08:35.000Z,"Enterprise Avenue, Brooklyn, Kings County, City of New York, New York, 11694, United States","63, Walnut Road, Inwood, Town of Hempstead, Nassau County, New York, 11096, United States",41.97,59
104,2024-07-03T03:18:31.000Z,2024-07-03T03:43:41.000Z,"63, Walnut Road, Inwood, Town of Hempstead, Nassau County, New York, 11096, United States","231, Belmont Avenue, Brooklyn, Kings County, City of New York, New York, 11207, United States",43.53,59
105,2024-07-03T03:53:37.000Z,2024-07-03T04:12:06.000Z,"231, Belmont Avenue, Brooklyn, Kings County, City of New York, New York, 11207, United States","4902, Laurel Hill Boulevard, Queens, Queens County, City of New York, New York, 11377, United States",42.0,59
106,2024-07-03T04:22:03.000Z,2024-07-03T04:33:17.000Z,"4902, Laurel Hill Boulevard, Queens, Queens County, City of New York, New York, 11377, United States","19, Richmond Street, Brooklyn, Kings County, City of New York, New York, 11208, United States",43.49,59
107,2024-07-03T04:43:13.000Z,2024-07-03T05:10:13.000Z,"19, Richmond Street, Brooklyn, Kings County, City of New York, New York, 11208, United States","100th Drive, Queens, Queens County, City of New York, New York, 11429, United States",43.72,59
108,2024-07-03T05:20:09.000Z,2024-07-03T05:44:14.000Z,"100th Drive, Queens, Queens County, City of New York, New York, 11429, United States","31-99, 123rd Street, Queens, Queens County, City of New York, New York, 11354, United States",45.28,59
109,2024-07-03T05:54:08.000Z,2024-07-03T06:18:33.000Z,"31-99, 123rd Street, Queens, Queens County, City of New York, New York, 11354, United States","33, South Tyson Avenue, Village of Floral Park, Town of Hempstead, Nassau County, New York, 11001, United States",42.32,59
110,2024-07-03T06:28:29.000Z,2024-07-03T06:37:18.000Z,"33, South Tyson Avenue, Village of Floral Park, Town of Hempstead, Nassau County, New York, 11001, United States","197-58, Nashville Boulevard, Springfield Gardens, Queens, Queens County, City of New York, New York, 11413, United States",42.05,59
111,2024-07-03T06:47:15.000Z,2024-07-03T07:15:19.000Z,"197-58, Nashville Boulevard, Springfield Gardens, Queens, Queens County, City of New York, New York, 11413, United States","Shore Front Parkway, Queens, Queens County, City of New York, New York, 11694, United States",42.36,59
112,2024-07-03T07:25:16.000Z,2024-07-03T07:45:45.000Z,"Shore Front Parkway, Queens, Queens County, City of New York, New York, 11694, United States","875, East 26th Street, Brooklyn, Kings County, City of New York, New York, 11210, United States",42.17,59
113,2024-07-03T07:55:42.000Z,2024-07-03T08:29:02.000Z,"875, East 26th Street, Brooklyn, Kings County, City of New York, New York, 11210, United States","Caven Point Road, Jersey City, Hudson County, New Jersey, 07305, United States",42.99,59
114,2024-07-03T08:38:58.000Z,2024-07-03T09:10:23.000Z,"Caven Point Road, Jersey City, Hudson County, New Jersey, 07305, United States","New Jersey Turnpike Western Spur, Lyndhurst, Bergen County, New Jersey, 07096, United States",42.29,59
115,2024-07-03T09:23:54.000Z,2024-07-03T09:44:29.000Z,"New Jersey Turnpike Western Spur, Lyndhurst, Bergen County, New Jersey, 07096, United States","614, 17th Street, Union City, Hudson County, New Jersey, 07087, United States",42.65,59
116,2024-07-03T09:54:25.000Z,2024-07-03T10:18:24.000Z,"614, 17th Street, Union City, Hudson County, New Jersey, 07087, United States","George Washington Bridge, Fort Washington Park Greenway, Hudson Heights, Manhattan, New York County, City of New York, New York, 10033, United States",42.47,59
117,2024-07-03T10:28:21.000Z,2024-07-03T10:59:36.000Z,"George Washington Bridge, Fort Washington Park Greenway, Hudson Heights, Manhattan, New York County, City of New York, New York, 10033, United States","New Jersey Turnpike Eastern Spur, Undercliff Junction, Ridgefield, Bergen County, New Jersey, 97657, United States",42.65,59
